gb|NG_068024.1|+|1-789|OXA-905 [Pseudomonas]	gb|WP_003161096.1|+|OXA-905 [Pseudomonas]
gb|NG_068026.1|+|1-789|OXA-907 [Pseudomonas aeruginosa]	gb|WP_164461292.1|+|OXA-907 [Pseudomonas aeruginosa]
gb|NG_068027.1|+|1-789|OXA-908 [Pseudomonas aeruginosa]	gb|WP_031694184.1|+|OXA-908 [Pseudomonas aeruginosa]
gb|NG_068181.1|+|101-925|OXA-909 [Acinetobacter baumannii]	gb|WP_162278338.1|+|OXA-909 [Acinetobacter baumannii]
gb|NG_068028.1|+|101-925|OXA-910 [Acinetobacter baumannii]	gb|WP_162280230.1|+|OXA-910 [Acinetobacter baumannii]
gb|NG_068182.1|+|1-825|OXA-911 [Acinetobacter baumannii]	gb|WP_168247884.1|+|OXA-911 [Acinetobacter baumannii]
gb|NG_068183.1|+|1-795|OXA-912 [Aeromonas]	gb|WP_040068451.1|+|OXA-912 [Aeromonas]
gb|NG_068184.1|+|1-789|OXA-913 [Pseudomonas]	gb|WP_031691948.1|+|OXA-913 [Pseudomonas]
gb|NG_068185.1|+|1-789|OXA-914 [Pseudomonas aeruginosa]	gb|WP_023132404.1|+|OXA-914 [Pseudomonas aeruginosa]
gb|NG_068510.1|+|1-825|OXA-916 [Acinetobacter baumannii]	gb|WP_171476790.1|+|OXA-916 [Acinetobacter baumannii]
gb|NG_070181.1|+|1-795|OXA-917 [Pseudomonas aeruginosa]	gb|WP_161507793.1|+|OXA-917 [Pseudomonas aeruginosa]
gb|NG_070182.1|+|1-798|OXA-918 [Klebsiella pneumoniae]	gb|WP_179284333.1|+|OXA-918 [Klebsiella pneumoniae]
gb|NG_070746.1|+|101-928|OXA-919 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_007879679.1|+|OXA-919 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_070183.1|+|1-798|OXA-920 [Klebsiella pneumoniae]	gb|WP_179284336.1|+|OXA-920 [Klebsiella pneumoniae]
gb|NG_070184.1|+|1-831|OXA-921 [Klebsiella quasipneumoniae]	gb|WP_179284339.1|+|OXA-921 [Klebsiella quasipneumoniae]
gb|NG_070747.1|+|1-798|OXA-922 [Enterobacter kobei]	gb|WP_188331876.1|+|OXA-922 [Enterobacter kobei]
gb|NG_070185.1|+|1-798|OXA-923 [Enterobacter kobei]	gb|WP_179284342.1|+|OXA-923 [Enterobacter kobei]
gb|NG_070186.1|+|1-798|OXA-924 [Citrobacter freundii]	gb|WP_179284345.1|+|OXA-924 [Citrobacter freundii]
gb|NG_070187.1|+|1-825|OXA-925 [Achromobacter ruhlandii]	gb|WP_100507493.1|+|OXA-925 [Achromobacter ruhlandii]
gb|NG_073472.1|+|1-825|OXA-927 [Acinetobacter baumannii]	gb|WP_047480628.1|+|OXA-927 [Acinetobacter baumannii]
gb|NG_070749.1|+|1-786|OXA-928 [Pseudomonas aeruginosa]	gb|WP_188331877.1|+|OXA-928 [Pseudomonas aeruginosa]
gb|NG_070750.1|+|1-786|OXA-929 [Escherichia coli]	gb|WP_188331878.1|+|OXA-929 [Escherichia coli]
gb|NG_070899.1|+|1-801|OXA-932 [Raoultella ornithinolytica]	gb|WP_121331722.1|+|OXA-932 [Raoultella ornithinolytica]
gb|NG_070900.1|+|101-901|OXA-935 [Pseudomonas aeruginosa]	gb|WP_141989064.1|+|OXA-935 [Pseudomonas aeruginosa]
gb|NG_071209.1|+|1-789|OXA-937 [Pseudomonas aeruginosa]	gb|WP_034081711.1|+|OXA-937 [Pseudomonas aeruginosa]
gb|NG_071210.1|+|101-925|OXA-938 [Acinetobacter baumannii]	gb|WP_086263559.1|+|OXA-938 [Acinetobacter baumannii]
gb|NG_071211.1|+|101-925|OXA-939 [Acinetobacter baumannii]	gb|WP_086261538.1|+|OXA-939 [Acinetobacter baumannii]
gb|NG_071212.1|+|101-925|OXA-940 [Acinetobacter baumannii]	gb|WP_086442870.1|+|OXA-940 [Acinetobacter baumannii]
gb|NG_071213.1|+|101-922|OXA-941 [Acinetobacter pittii]	gb|WP_086395021.1|+|OXA-941 [Acinetobacter pittii]
gb|NG_071214.1|+|101-922|OXA-942 [Acinetobacter pittii]	gb|WP_078225401.1|+|OXA-942 [Acinetobacter pittii]
gb|NG_071215.1|+|101-922|OXA-943 [Acinetobacter pittii]	gb|WP_086398931.1|+|OXA-943 [Acinetobacter pittii]
gb|NG_073473.1|+|1-828|OXA-945 [Acinetobacter bereziniae]	gb|WP_204376235.1|+|OXA-945 [Acinetobacter bereziniae]
gb|NG_073474.1|+|1-831|OXA-946 [Acinetobacter calcoaceticus]	gb|WP_204376236.1|+|OXA-946 [Acinetobacter calcoaceticus]
gb|NG_073475.1|+|1-828|OXA-947 [Acinetobacter lactucae]	gb|WP_204376237.1|+|OXA-947 [Acinetobacter lactucae]
gb|NG_073476.1|+|1-831|OXA-948 [Acinetobacter pittii]	gb|WP_204376238.1|+|OXA-948 [Acinetobacter pittii]
gb|NG_073477.1|+|1-828|OXA-949 [Acinetobacter lactucae]	gb|WP_204376239.1|+|OXA-949 [Acinetobacter lactucae]
gb|NG_047529.1|+|95-967|OXY-2-14 [Klebsiella oxytoca]	gb|WP_063842752.1|+|OXY-2-14 [Klebsiella oxytoca]
gb|NG_049851.1|+|1-867|OXY-2-15 [Klebsiella oxytoca]	gb|WP_063864550.1|+|OXY-2-15 [Klebsiella oxytoca]
gb|NG_059319.1|+|101-1027|PER-10 [Acinetobacter baumannii]	gb|WP_001100752.1|+|PER-10 [Acinetobacter baumannii]
gb|NG_056387.1|+|101-1027|PER-11 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_104009831.1|+|PER-11 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_059335.1|+|101-1027|PER-12 [Providencia rettgeri]	gb|WP_096865225.1|+|PER-12 [Providencia rettgeri]
gb|NG_064782.1|+|1-927|PER-13 [Acinetobacter baumannii]	gb|WP_136512105.1|+|PER-13 [Acinetobacter baumannii]
gb|NG_067159.1|+|1-927|PER-14 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_156404659.1|+|PER-14 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_068210.1|+|1-927|PER-15 [Pseudomonas aeruginosa]	gb|WP_168247906.1|+|PER-15 [Pseudomonas aeruginosa]
gb|NG_073484.1|+|1-927|PER-16 [Proteus mirabilis]	gb|WP_202089433.1|+|PER-16 [Proteus mirabilis]
gb|NG_049968.1|+|1-927|PER-9 [Acinetobacter baumannii]	gb|WP_063864597.1|+|PER-9 [Acinetobacter baumannii]
gb|NG_050307.1|+|1-861|TEM-98 [Escherichia coli]	gb|WP_063865138.1|+|TEM-98 [Escherichia coli]
gb|NG_050308.1|+|1-861|TEM-99 [Escherichia coli]	gb|WP_063865144.1|+|TEM-99 [Escherichia coli]
gb|NG_049361.1|+|101-961|OKP-A-17 [Klebsiella quasipneumoniae]	gb|WP_023289605.1|+|OKP-A-17 [Klebsiella quasipneumoniae]
gb|NG_067146.1|+|1-861|OKP-B-16 [Klebsiella quasipneumoniae]	gb|WP_064183695.1|+|OKP-B-16 [Klebsiella quasipneumoniae]
gb|NG_067147.1|+|101-961|OKP-B-21 [Klebsiella quasipneumoniae]	gb|WP_087833272.1|+|OKP-B-21 [Klebsiella quasipneumoniae]
gb|NG_067148.1|+|101-961|OKP-B-22 [Klebsiella quasipneumoniae]	gb|WP_122543028.1|+|OKP-B-22 [Klebsiella quasipneumoniae]
gb|NG_050606.1|+|101-961|OKP-B-23 [Klebsiella]	gb|WP_023318187.1|+|OKP-B-23 [Klebsiella]
gb|NG_067149.1|+|1-861|OKP-B-24 [Klebsiella quasipneumoniae]	gb|WP_156404657.1|+|OKP-B-24 [Klebsiella quasipneumoniae]
gb|NG_067150.1|+|101-961|OKP-B-34 [Klebsiella]	gb|WP_087771722.1|+|OKP-B-34 [Klebsiella]
gb|NG_067151.1|+|101-961|OKP-B-36 [Klebsiella quasipneumoniae]	gb|WP_060655783.1|+|OKP-B-36 [Klebsiella quasipneumoniae]
gb|NG_067152.1|+|101-961|OKP-B-40 [Klebsiella quasipneumoniae]	gb|WP_114508147.1|+|OKP-B-40 [Klebsiella quasipneumoniae]
gb|NG_067153.1|+|101-961|OKP-B-41 [Klebsiella quasipneumoniae]	gb|WP_049003700.1|+|OKP-B-41 [Klebsiella quasipneumoniae]
gb|NG_067154.1|+|101-961|OKP-B-45 [Klebsiella quasipneumoniae]	gb|WP_048324114.1|+|OKP-B-45 [Klebsiella quasipneumoniae]
gb|NG_067155.1|+|1-861|OKP-C-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_136034107.1|+|OKP-C-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_067156.1|+|1-861|OKP-D-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_080897395.1|+|OKP-D-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_048765.1|+|1-894|CME-2 [Elizabethkingia meningoseptica]	gb|WP_063859570.1|+|CME-2 [Elizabethkingia meningoseptica]
gb|NG_049130.1|+|1-864|GES-27 [Pseudomonas aeruginosa]	gb|WP_063860512.1|+|GES-27 [Pseudomonas aeruginosa]
gb|NG_049131.1|+|1-864|GES-28 [Pseudomonas aeruginosa]	gb|WP_063860513.1|+|GES-28 [Pseudomonas aeruginosa]
gb|NG_049132.1|+|1-864|GES-29 [Pseudomonas aeruginosa]	gb|WP_063860514.1|+|GES-29 [Pseudomonas aeruginosa]
gb|NG_049134.1|+|1-864|GES-30 [Pseudomonas aeruginosa]	gb|WP_063860516.1|+|GES-30 [Pseudomonas aeruginosa]
gb|NG_049135.1|+|1-864|GES-31 [Aeromonas caviae]	gb|WP_063860517.1|+|GES-31 [Aeromonas caviae]
gb|NG_051512.1|+|1-864|GES-32 [Pseudomonas aeruginosa]	gb|WP_069280709.1|+|GES-32 [Pseudomonas aeruginosa]
gb|NG_054709.1|+|1-864|GES-33 [Pseudomonas aeruginosa]	gb|WP_085562419.1|+|GES-33 [Pseudomonas aeruginosa]
gb|NG_056177.1|+|1-864|GES-34 [Pseudomonas aeruginosa]	gb|WP_102607460.1|+|GES-34 [Pseudomonas aeruginosa]
gb|NG_060520.1|+|1-864|GES-35 [Acinetobacter baumannii]	gb|WP_111273848.1|+|GES-35 [Acinetobacter baumannii]
gb|NG_060521.1|+|1-864|GES-36 [Pseudomonas aeruginosa]	gb|WP_111273849.1|+|GES-36 [Pseudomonas aeruginosa]
gb|NG_060522.1|+|1-864|GES-37 [Pseudomonas aeruginosa]	gb|WP_111273850.1|+|GES-37 [Pseudomonas aeruginosa]
gb|NG_062215.1|+|1-864|GES-38 [Pseudomonas aeruginosa]	gb|WP_122630826.1|+|GES-38 [Pseudomonas aeruginosa]
gb|NG_062216.1|+|1-864|GES-39 [Pseudomonas aeruginosa]	gb|WP_122630827.1|+|GES-39 [Pseudomonas aeruginosa]
gb|NG_062356.1|+|1-864|GES-40 [Pseudomonas aeruginosa]	gb|WP_123002100.1|+|GES-40 [Pseudomonas aeruginosa]
gb|NG_065425.1|+|1-864|GES-41 [Pseudomonas aeruginosa]	gb|WP_135350920.1|+|GES-41 [Pseudomonas aeruginosa]
gb|NG_065870.1|+|1-873|GES-42 [Pseudomonas aeruginosa]	gb|WP_148044413.1|+|GES-42 [Pseudomonas aeruginosa]
gb|NG_065871.1|+|1-864|GES-43 [Pseudomonas aeruginosa]	gb|WP_148044414.1|+|GES-43 [Pseudomonas aeruginosa]
gb|NG_070735.1|+|1-864|GES-44 [Pseudomonas aeruginosa]	gb|WP_188331868.1|+|GES-44 [Pseudomonas aeruginosa]
gb|NG_070736.1|+|1-864|GES-45 [Pseudomonas aeruginosa]	gb|WP_188331869.1|+|GES-45 [Pseudomonas aeruginosa]
gb|NG_071202.1|+|1-864|GES-46 [Pseudomonas aeruginosa]	gb|WP_197749401.1|+|GES-46 [Pseudomonas aeruginosa]
gb|NG_050720.1|+|1-879|IMI-12 [Enterobacter cloacae complex]	gb|WP_064190970.1|+|IMI-12 [Enterobacter cloacae complex]
gb|NG_055491.1|+|1-879|IMI-13 [Enterobacter asburiae]	gb|WP_094009809.1|+|IMI-13 [Enterobacter asburiae]
gb|NG_052863.1|+|1-879|IMI-14 [Enterobacter hormaechei]	gb|WP_077064887.1|+|IMI-14 [Enterobacter hormaechei]
gb|NG_054694.1|+|1-879|IMI-15 [Enterobacter cloacae]	gb|WP_085562404.1|+|IMI-15 [Enterobacter cloacae]
gb|NG_055504.1|+|1-879|IMI-16 [Enterobacter cloacae]	gb|WP_094009816.1|+|IMI-16 [Enterobacter cloacae]
gb|NG_055819.1|+|1-879|IMI-17 [Enterobacter cloacae]	gb|WP_100086555.1|+|IMI-17 [Enterobacter cloacae]
gb|NG_064723.1|+|1-879|IMI-18 [Enterobacter cloacae]	gb|WP_136512067.1|+|IMI-18 [Enterobacter cloacae]
gb|NG_065426.1|+|1-879|IMI-19 [Enterobacter cloacae]	gb|WP_140423310.1|+|IMI-19 [Enterobacter cloacae]
gb|NG_070894.1|+|1-879|IMI-20 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_194293133.1|+|IMI-20 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_073464.1|+|1-879|IMI-21 [Enterobacter asburiae]	gb|WP_204376228.1|+|IMI-21 [Enterobacter asburiae]
gb|NG_065427.1|+|1-927|KPC-44 [Klebsiella pneumoniae]	gb|WP_140423311.1|+|KPC-44 [Klebsiella pneumoniae]
gb|NG_070177.1|+|1-906|KPC-58 [Klebsiella pneumoniae]	gb|WP_179284320.1|+|KPC-58 [Klebsiella pneumoniae]
gb|NG_070178.1|+|1-882|KPC-59 [Klebsiella pneumoniae]	gb|WP_179284322.1|+|KPC-59 [Klebsiella pneumoniae]
gb|NG_070179.1|+|1-882|KPC-60 [Escherichia coli]	gb|WP_179284324.1|+|KPC-60 [Escherichia coli]
gb|NG_070180.1|+|1-882|KPC-61 [Klebsiella pneumoniae]	gb|WP_179284328.1|+|KPC-61 [Klebsiella pneumoniae]
gb|NG_073465.1|+|1-882|KPC-62 [Klebsiella pneumoniae]	gb|WP_204376229.1|+|KPC-62 [Klebsiella pneumoniae]
gb|NG_073466.1|+|1-882|KPC-63 [Klebsiella pneumoniae]	gb|WP_204376230.1|+|KPC-63 [Klebsiella pneumoniae]
gb|NG_073467.1|+|1-885|KPC-64 [Klebsiella pneumoniae]	gb|WP_204376231.1|+|KPC-64 [Klebsiella pneumoniae]
gb|NG_073468.1|+|1-888|KPC-65 [Klebsiella pneumoniae]	gb|WP_204376232.1|+|KPC-65 [Klebsiella pneumoniae]
gb|NG_070739.1|+|1-876|KPC-66 [Klebsiella pneumoniae]	gb|WP_188331871.1|+|KPC-66 [Klebsiella pneumoniae]
gb|NG_070895.1|+|1-885|KPC-71 [Klebsiella pneumoniae]	gb|WP_194293134.1|+|KPC-71 [Klebsiella pneumoniae]
gb|NG_070740.1|+|1-882|KPC-72 [Klebsiella pneumoniae]	gb|WP_188331872.1|+|KPC-72 [Klebsiella pneumoniae]
gb|NG_070741.1|+|1-894|KPC-73 [Klebsiella pneumoniae]	gb|WP_188331873.1|+|KPC-73 [Klebsiella pneumoniae]
gb|NG_070742.1|+|1-876|KPC-74 [Klebsiella pneumoniae]	gb|WP_188331874.1|+|KPC-74 [Klebsiella pneumoniae]
gb|NG_070743.1|+|1-882|KPC-75 [Klebsiella pneumoniae]	gb|WP_188331875.1|+|KPC-75 [Klebsiella pneumoniae]
gb|NG_070896.1|+|101-1003|KPC-76 [Klebsiella pneumoniae]	gb|WP_194293135.1|+|KPC-76 [Klebsiella pneumoniae]
gb|NG_070897.1|+|1-882|KPC-77 [Klebsiella pneumoniae]	gb|WP_194293136.1|+|KPC-77 [Klebsiella pneumoniae]
gb|NG_071204.1|+|1-882|KPC-78 [Klebsiella pneumoniae]	gb|WP_197749403.1|+|KPC-78 [Klebsiella pneumoniae]
gb|NG_071205.1|+|101-1003|KPC-79 [Klebsiella pneumoniae]	gb|WP_197749404.1|+|KPC-79 [Klebsiella pneumoniae]
gb|NG_073469.1|+|1-891|KPC-80 [Klebsiella pneumoniae]	gb|WP_204376233.1|+|KPC-80 [Klebsiella pneumoniae]
gb|NG_073470.1|+|1-879|KPC-81 [Klebsiella pneumoniae]	gb|WP_204376234.1|+|KPC-81 [Klebsiella pneumoniae]
gb|NG_073471.1|+|1-888|KPC-82 [Citrobacter koseri]	gb|WP_202781289.1|+|KPC-82 [Citrobacter koseri]
gb|NG_068505.1|+|1-942|BKC-2 [Enterobacter hormaechei]	gb|WP_171476787.1|+|BKC-2 [Enterobacter hormaechei]
gb|NG_050385.1|+|101-1003|CepA-29 [Bacteroides fragilis]	gb|WP_063865204.1|+|CepA-29 [Bacteroides fragilis]
gb|NG_050386.1|+|101-1003|CepA-44 [Bacteroides fragilis]	gb|WP_032579291.1|+|CepA-44 [Bacteroides fragilis]
gb|NG_050387.1|+|101-1003|CepA-49 [Bacteroides]	gb|WP_008659027.1|+|CepA-49 [Bacteroides]
gb|NG_073462.1|+|1-885|FRI-10 [Escherichia coli]	gb|WP_204376226.1|+|FRI-10 [Escherichia coli]
gb|NG_048589.1|+|1-1173|ACC-1a [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_039189232.1|+|ACC-1a [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_048590.1|+|1-1173|ACC-1b [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_063857697.1|+|ACC-1b [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_048591.1|+|1-1173|ACC-1c [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_063857698.1|+|ACC-1c [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_048592.1|+|1-1173|ACC-1d [Hafnia alvei]	gb|WP_008815550.1|+|ACC-1d [Hafnia alvei]
gb|NG_055669.1|+|1-1173|ACC-7 [Hafnia alvei]	gb|WP_099156055.1|+|ACC-7 [Hafnia alvei]
gb|NG_070728.1|+|1-1161|ACC-8 [Klebsiella pneumoniae]	gb|WP_188331862.1|+|ACC-8 [Klebsiella pneumoniae]
gb|NG_048626.1|+|1-1146|ACT-39 [Enterobacter cloacae complex]	gb|WP_063857782.1|+|ACT-39 [Enterobacter cloacae complex]
gb|NG_050703.1|+|1-1146|ACT-40 [Enterobacter cloacae complex]	gb|WP_045328874.1|+|ACT-40 [Enterobacter cloacae complex]
gb|NG_050704.1|+|1-1146|ACT-41 [Enterobacter cloacae complex]	gb|WP_045331818.1|+|ACT-41 [Enterobacter cloacae complex]
gb|NG_050705.1|+|1-1146|ACT-42 [Enterobacter cloacae complex]	gb|WP_040117106.1|+|ACT-42 [Enterobacter cloacae complex]
gb|NG_050706.1|+|1-1146|ACT-43 [Enterobacter cloacae complex]	gb|WP_015572455.1|+|ACT-43 [Enterobacter cloacae complex]
gb|NG_050707.1|+|1-1146|ACT-44 [Enterobacter cloacae complex]	gb|WP_045340466.1|+|ACT-44 [Enterobacter cloacae complex]
gb|NG_050708.1|+|1-1146|ACT-45 [Enterobacter cloacae complex]	gb|WP_032608349.1|+|ACT-45 [Enterobacter cloacae complex]
gb|NG_050709.1|+|1-1146|ACT-46 [Enterobacter]	gb|WP_045337464.1|+|ACT-46 [Enterobacter]
gb|NG_050710.1|+|1-1146|ACT-47 [Enterobacter]	gb|WP_045309142.1|+|ACT-47 [Enterobacter]
gb|NG_050711.1|+|1-1146|ACT-48 [Enterobacter]	gb|WP_045331469.1|+|ACT-48 [Enterobacter]
gb|NG_050712.1|+|1-1146|ACT-49 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_045261282.1|+|ACT-49 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_050713.1|+|1-1146|ACT-50 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_045286607.1|+|ACT-50 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|NG_050714.1|+|1-1146|ACT-51 [Enterobacter kobei]	gb|WP_045269678.1|+|ACT-51 [Enterobacter kobei]
gb|NG_050715.1|+|1-1146|ACT-52 [Enterobacter cloacae complex]	gb|WP_014882211.1|+|ACT-52 [Enterobacter cloacae complex]
gb|NG_055522.1|+|1-1146|ACT-53 [Enterobacter cloacae complex]	gb|WP_032644152.1|+|ACT-53 [Enterobacter cloacae complex]
gb|NG_055670.1|+|1-1146|ACT-54 [Enterobacter cloacae complex]	gb|WP_099156056.1|+|ACT-54 [Enterobacter cloacae complex]
gb|NG_061414.1|+|1-1146|ACT-55 [Enterobacter hormaechei]	gb|WP_047052637.1|+|ACT-55 [Enterobacter hormaechei]
gb|NG_061415.1|+|1-1146|ACT-56 [Enterobacter cloacae complex]	gb|WP_033487869.1|+|ACT-56 [Enterobacter cloacae complex]
gb|NG_061418.1|+|1-1146|ACT-57 [Enterobacter cloacae complex]	gb|WP_094935119.1|+|ACT-57 [Enterobacter cloacae complex]
gb|NG_061419.1|+|3-1148|ACT-58 [Enterobacter cloacae complex]	gb|WP_111965422.1|+|ACT-58 [Enterobacter cloacae complex]
gb|NG_061401.1|+|1-1146|ACT-59 [Enterobacter hormaechei]	gb|WP_112792421.1|+|ACT-59 [Enterobacter hormaechei]
gb|NG_061402.1|+|1-1146|ACT-60 [Enterobacter hormaechei]	gb|WP_111976052.1|+|ACT-60 [Enterobacter hormaechei]
gb|NG_061387.1|+|1-1146|ACT-61 [Enterobacter hormaechei]	gb|WP_112017656.1|+|ACT-61 [Enterobacter hormaechei]
gb|NG_061388.1|+|1-1146|ACT-62 [Enterobacter cloacae complex]	gb|WP_111967096.1|+|ACT-62 [Enterobacter cloacae complex]
gb|NG_061406.1|+|1-1146|ACT-63 [Enterobacter cloacae complex]	gb|WP_112780466.1|+|ACT-63 [Enterobacter cloacae complex]
gb|NG_061403.1|+|1-1146|ACT-64 [Enterobacter]	gb|WP_050861789.1|+|ACT-64 [Enterobacter]
gb|NG_064665.1|+|1-1146|ACT-65 [Enterobacter cloacae complex]	gb|WP_047726486.1|+|ACT-65 [Enterobacter cloacae complex]
gb|NG_064666.1|+|1-1146|ACT-66 [Enterobacter hormaechei]	gb|WP_032625176.1|+|ACT-66 [Enterobacter hormaechei]
gb|NG_064667.1|+|1-1146|ACT-67 [Enterobacter cloacae complex]	gb|WP_063147148.1|+|ACT-67 [Enterobacter cloacae complex]
gb|NG_064668.1|+|1-1146|ACT-68 [Enterobacter asburiae]	gb|WP_136512051.1|+|ACT-68 [Enterobacter asburiae]
gb|NG_065855.1|+|1-1146|ACT-69 [Enterobacter cloacae complex]	gb|WP_048209719.1|+|ACT-69 [Enterobacter cloacae complex]
gb|NG_065856.1|+|1-1146|ACT-70 [Enterobacter cloacae complex]	gb|WP_047364854.1|+|ACT-70 [Enterobacter cloacae complex]
gb|NG_065857.1|+|1-1146|ACT-72 [Enterobacter cloacae complex]	gb|WP_045895620.1|+|ACT-72 [Enterobacter cloacae complex]
gb|NG_066689.2|+|1-1146|ACT-73 [Enterobacter cloacae]	gb|WP_152315464.1|+|ACT-73 [Enterobacter cloacae]
gb|NG_066690.1|+|101-1246|ACT-74 [Enterobacter cloacae complex]	gb|WP_032652275.1|+|ACT-74 [Enterobacter cloacae complex]
gb|NG_066691.1|+|101-1246|ACT-75 [Enterobacter hormaechei]	gb|WP_045347148.1|+|ACT-75 [Enterobacter hormaechei]
gb|NG_066692.1|+|101-1246|ACT-76 [Enterobacter]	gb|WP_126817982.1|+|ACT-76 [Enterobacter]
gb|NG_067132.1|+|1-1146|ACT-77 [Enterobacter]	gb|WP_060573544.1|+|ACT-77 [Enterobacter]
gb|NG_067972.1|+|1-1146|ACT-78 [Enterobacter cloacae]	gb|WP_164461280.1|+|ACT-78 [Enterobacter cloacae]
gb|NG_067973.1|+|1-1146|ACT-79 [Enterobacter cloacae]	gb|WP_164461281.1|+|ACT-79 [Enterobacter cloacae]
gb|NG_067974.1|+|1-1146|ACT-80 [Enterobacter cloacae]	gb|WP_164461282.1|+|ACT-80 [Enterobacter cloacae]
gb|NG_067975.1|+|1-1146|ACT-81 [Enterobacter cloacae]	gb|WP_164461283.1|+|ACT-81 [Enterobacter cloacae]
gb|NG_067976.1|+|1-1146|ACT-82 [Enterobacter cloacae]	gb|WP_164461284.1|+|ACT-82 [Enterobacter cloacae]
gb|NG_067977.1|+|1-1146|ACT-83 [Enterobacter hormaechei]	gb|WP_164461285.1|+|ACT-83 [Enterobacter hormaechei]
gb|NG_068161.1|+|1-1146|ACT-84 [Enterobacter cloacae complex]	gb|WP_072139974.1|+|ACT-84 [Enterobacter cloacae complex]
gb|NG_070175.1|+|101-1246|ACT-87 [Enterobacter kobei]	gb|WP_121527365.1|+|ACT-87 [Enterobacter kobei]
gb|NG_051439.1|+|1-1158|ADC-100 [Acinetobacter baumannii]	gb|WP_068981607.1|+|ADC-100 [Acinetobacter baumannii]
gb|NG_051440.1|+|1-1152|ADC-101 [Acinetobacter baumannii]	gb|WP_068981608.1|+|ADC-101 [Acinetobacter baumannii]
gb|NG_051441.1|+|1-1152|ADC-102 [Acinetobacter baumannii]	gb|WP_068981609.1|+|ADC-102 [Acinetobacter baumannii]
gb|NG_051442.1|+|1-1152|ADC-103 [Acinetobacter baumannii]	gb|WP_068981610.1|+|ADC-103 [Acinetobacter baumannii]
gb|NG_051443.1|+|1-1152|ADC-104 [Acinetobacter baumannii]	gb|WP_068981611.1|+|ADC-104 [Acinetobacter baumannii]
gb|NG_051444.1|+|1-1152|ADC-105 [Acinetobacter baumannii]	gb|WP_068981612.1|+|ADC-105 [Acinetobacter baumannii]
gb|NG_051445.1|+|1-1152|ADC-106 [Acinetobacter baumannii]	gb|WP_068981613.1|+|ADC-106 [Acinetobacter baumannii]
gb|NG_051446.1|+|1-1152|ADC-107 [Acinetobacter baumannii]	gb|WP_068981614.1|+|ADC-107 [Acinetobacter baumannii]
gb|NG_064669.1|+|101-1252|ADC-109 [Acinetobacter baumannii]	gb|WP_136512052.1|+|ADC-109 [Acinetobacter baumannii]
gb|NG_064670.1|+|1-1152|ADC-110 [Acinetobacter baumannii]	gb|WP_136512053.1|+|ADC-110 [Acinetobacter baumannii]
gb|NG_064671.1|+|1-1152|ADC-112 [Acinetobacter baumannii]	gb|WP_136512054.1|+|ADC-112 [Acinetobacter baumannii]
gb|NG_064672.1|+|1-1152|ADC-113 [Acinetobacter baumannii]	gb|WP_136512055.1|+|ADC-113 [Acinetobacter baumannii]
gb|NG_064673.1|+|31-1185|ADC-114 [Acinetobacter baumannii]	gb|WP_125052776.1|+|ADC-114 [Acinetobacter baumannii]
gb|NG_064674.1|+|101-1252|ADC-115 [Acinetobacter baumannii]	gb|WP_001211215.1|+|ADC-115 [Acinetobacter baumannii]
gb|NG_064675.1|+|101-1252|ADC-116 [Acinetobacter baumannii]	gb|WP_017816757.1|+|ADC-116 [Acinetobacter baumannii]
gb|NG_064676.1|+|101-1252|ADC-117 [Acinetobacter baumannii]	gb|WP_002157727.1|+|ADC-117 [Acinetobacter baumannii]
gb|NG_064677.1|+|101-1252|ADC-119 [Acinetobacter baumannii]	gb|WP_004712857.1|+|ADC-119 [Acinetobacter baumannii]
